UUID,Brand name,Title,Product image,Condition,Price,Item #:,Estimated Retail Price:,Dimensions:,Includes:,Circa:,Made In:,Size:,Handle Drop:,Strap Length:,Exterior Color:,QA Tag:,Exterior Material:,2nd Strap Length:
fc80e23a-2fee-4ede-bf4a-c3c11a336b55,Chanel,Metallic Gold Quilted Lambskin Heart Coin Purse Necklace,https://mygemma.com/cdn/shop/files/123712-fv_200x200.jpg?v=1727920330,Excellent,"$2,250",123712,,3.2 x 3.0 x 1.3,Box;Dustbag;Receipt;Gift Ribbon;Care Booklet;Authenticity Card,2022,Italy,,,18.00,,,,
fe9c9a55-222f-4a6d-a92f-8e9deff218e2,Chanel,Gray Quilted Satin Chanel 19 O-Case,https://mygemma.com/cdn/shop/files/123469-fv_4e9bb08c-6d6c-49d1-8d68-0100039c8ec0_200x200.jpg?v=1727920276,Very Good,$850,123469,,8.0 x 5.0 x 0.5,Box;Dustbag;Gift Ribbon;Care Booklet;Authenticity Card,2021,Italy,,,,,,Satin,
4b57fee0-e95b-4ff5-9ebb-22b57738464d,Chanel,Beige Quilted Grained Calfskin Zip & Carry Tote,https://mygemma.com/cdn/shop/files/120697-fv_200x200.jpg?v=1727927511,Very Good,"$2,450",120697,"3,800",16.0 x 12.0 x 7.0,Dustbag,2017-2018,Italy,,,13.50,Gold,,,
d8fe7272-f3f1-4841-9da6-e7abe21cdf59,Chanel,Red Quilted Lambskin Classic Jumbo Double Flap Bag,https://mygemma.com/cdn/shop/files/119371-fv_200x200.jpg?v=1727919124,Good,"$5,250",119371,"11,000",7.6 x 11.7 x 3.9,Dustbag,2011,Italy,Jumbo,,13-24,,,,
e0bd83b4-27c7-427f-8697-f9530921cdc3,Chanel,Blue Denim & Multicolor Boucle New Medium Boy Bag,https://mygemma.com/cdn/shop/files/118303-fv_200x200.jpg?v=1727953458,Very Good,"$3,750",118303,,11.0 x 7.5 x 2.5,None,2016-2017,France,New Medium,,19.5,,,Denim,
905cdb88-fe53-4418-a694-c8ad8a2d421d,Chanel,Black Quilted Goatskin Punk Chain Mini Belt Bag,https://mygemma.com/cdn/shop/files/116654-fv_200x200.jpg?v=1727954380,Pristine,"$3,300",116654,,4.0 x 3.0 x 1.0,Box;Dustbag;Care Booklet;Authenticity Card;Felt Protector;Retail Tag,2022,France,,,16.00,,,,
cdba6906-01e4-489b-b11e-a51f043edd04,Chanel,"Black, Pink, & White Canvas La Pausa Shopping Tote",https://mygemma.com/cdn/shop/files/116039-fv_15fa09fb-cae7-491a-85c7-6772be9753f0_200x200.jpg?v=1727954454,Very Good,"$2,650",116039,,17.0 x 14.0 x 6.5,Dustbag,2019,Italy,,"3, 11",,,,,
8ddb9c18-5be2-4c61-86ab-d8ef76cfcd1c,Chanel,Gold Metallic Lizard Golden Class Wallet on Chain,https://mygemma.com/cdn/shop/files/114357-fv_6422386d-a79f-4034-ab66-4909281988b3_200x200.jpg?v=1727954330,Good,"$2,450",114357,,7.3 x 5.0 x 1.0,Box;Dustbag;Gift Ribbon;Felt Protector,2018,Italy,,,24.6,,,Lizard,
36509b28-6fc2-4c99-b1c8-7ffffbef724a,Louis Vuitton,Black Epi Leather Vivienne MM,https://mygemma.com/cdn/shop/files/114074-fv_226d213d-876b-4ee1-aa37-ca15848ed960_200x200.jpg?v=1727952672,Good,$480,114074,"2,910",12.5 x 12.5 x 2.5,None,2005,France,MM,4,,,,Epi Leather,
65ba941c-2da7-41a0-8b21-d1fc5c4d55e9,Louis Vuitton,Monogram Canvas Bisten 80,https://mygemma.com/cdn/shop/files/130939-fv_200x200.jpg?v=1727739410,Very Good,"$4,750",130939,"11,500",31.5 x 20.5 x 7.0,ID Tag;Key,,France,80,4,,,,,
2258f747-e996-405e-afbe-85dc71de7b2d,Saint Laurent,Grey Leather North South Kaia Satchel,https://mygemma.com/cdn/shop/files/125485-fv_81767f9e-741d-4336-9ade-c74ea08fe148_200x200.jpg?v=1727921954,Good,$850,125485,"1,850",6.0 x 7.0 x 5.0,Box;Dustbag;Care Booklet,2021,Italy,,,15-18,,,,
fe0e9ffd-d5ac-4133-9bda-86315feada48,Louis Vuitton,Kimono Veau Nuage Milla PM,https://mygemma.com/cdn/shop/files/127373-fv_200x200.jpg?v=1727916017,Very Good,"$1,200",127373,,12.2 x 8.5 x 6.5,Lock;Key,2019,France,,5.00,17,,,,
146f62ed-4b6e-4c54-8afb-293e266553c5,Hermès,Feu Togo Kelly 35 PHW,https://mygemma.com/cdn/shop/files/129231-fv_200x200.jpg?v=1727583898,Good,"$8,750",129231,,14.0 x 10.0 x 5.0,Dustbag;Lock;Raincoat;Care Booklet;Key;Removable Straps,2011,France,,4.00,17.00,,,,
ffe46f5d-86db-4152-8f92-95cb22f7fdff,Chanel,Silver Quilted Aged Calfskin Large Gabrielle Hobo,https://mygemma.com/cdn/shop/files/126527-fv_200x200.jpg?v=1727927530,Very Good,"$2,250",126527,,12.5 x 10.0 x 4.0,Dustbag;Retail Tag,2017-2018,Italy,Large,,16-29,,,,
b018948e-b61a-4815-80a2-11f7abd84456,Chanel,Khaki and Black Lambskin Braided Chevron Medium Boy Bag,https://mygemma.com/cdn/shop/files/125918-fv_72a528d0-a223-4faa-9c5c-52e21db9c184_200x200.jpg?v=1727487153,Very Good,"$3,950",125918,,10.0 x 6.0 x 3.0,Box;Dustbag;Authenticity Card,2016-2017,Italy,Medium,,12-20,Khaki,,,
4cdb6edd-7f03-4cf2-aa77-fca0c2dc95c0,Unknown Brand,x Versace Fendace Gold Baroque & White FF Motif Mini Peekaboo,https://mygemma.com/cdn/shop/files/123408-fv_50290144-3597-439d-bb92-1fb56a079936_200x200.jpg?v=1727884925,Pristine,"$2,950",123408,"4,600",9.5 x 8.0 x 5.0,Dustbag;Raincoat;Care Booklet;Retail Tag,2022,Italy,Mini,4,19-23,,,,
e3c5f84a-1dc9-4505-92b3-746e1747c690,Chanel,Grey Metallic Nubuck Medium Classic Double Flap,https://mygemma.com/cdn/shop/files/130741-fv_e1fa85c3-1782-4741-9a5e-684435807243_200x200.jpg?v=1727463834,Fair,"$3,300",130741,,10.0 x 6.5 x 3.0,None,2019,France,Medium,,10-17,,,,
187228b0-878c-4a8a-95a5-69130c92840f,Unknown Brand,Blue Leather Bobby East West Horizon Bag,https://mygemma.com/cdn/shop/files/130330-fv_200x200.jpg?v=1727915983,Very Good,"$1,950",130330,"3,600",8.0 x 5.5 x 2.0,Box;Removable Straps,2022,Italy,,,13.00,,,,
0b11bf47-2a11-4c78-bd98-c6563a2be3ad,Hermès,Rouge Casaque Swift Constance 18 GHW,https://mygemma.com/cdn/shop/files/129678-fv_200x200.jpg?v=1727891496,Very Good,"$9,200",129678,,7.0 x 6.2 x 1.5,Box;Dustbag,2018,France,18,,10-20,Rouge Casaque,,Swift,
d58c8848-3b12-4f74-a78e-e9e91b516120,Unknown Brand,Yellow Calfskin FF 1974 Embossed Belt Bag,https://mygemma.com/cdn/shop/files/128563-fv_1203366c-8e91-4a4d-bec0-f96a2b7f2132_200x200.jpg?v=1727915964,Very Good,$950,128563,,11.0 x 8.0 x 1.0,Retail Tag,2019,Italy,,7-19.5,49,,,,
69d8ab8d-d382-475c-bc08-f5eacdd32149,Unknown Brand,Multicolor Karl Kollage Travel Trunk,https://mygemma.com/cdn/shop/files/110180-fv_b793f37f-0be2-4a9a-88e7-60bd570b1318_200x200.jpg?v=1727884298,Excellent,"$6,400",110180,"9,600",25.0 x 15.0 x 7.0,Clochette;Dustbag;Care Booklet;Key,2019,Italy,,2.5,,,,,
4ee303fe-5677-4bd2-aa9b-930621251788,Louis Vuitton,Damier Ebene Canvas LV Riverside Tote,https://mygemma.com/cdn/shop/files/130410-fv_3c7e67c8-897d-4ec6-97a7-8e2b020e7444_200x200.jpg?v=1727927045,Very Good,"$1,650",130410,,13.5 x 9.0 x 5.0,Dustbag;Receipt,2020,France,,6,17,,,,
e8afac67-2a72-4deb-88e0-5a43f1761424,Chanel,Teal Vinyl Patent Triple CC Tote,https://mygemma.com/cdn/shop/files/129812-fv_b4367ade-942c-4824-b93b-f450fd8c3840_200x200.jpg?v=1727925445,Fair,"$1,450",129812,,11.0 x 9.0 x 3.1,Box;Dustbag;Pochette;Care Booklet;Authenticity Card,2004-2005,Italy,,7.5,,Teal,,PVC; Patent Leather,
ab4d7f40-52ea-4b24-8143-c60d56e2dd35,Chanel,Black White Vinyl Small La Pausa Backpack,https://mygemma.com/cdn/shop/files/129964-fv_200x200.jpg?v=1727739290,Excellent,"$1,250",129964,,9.0 x 11.5 x 3.5,None,2018-2019,Italy,,3.50,9-14,,,,
e65da96c-69b5-403b-a973-0956082f011e,Hermès,Sauge Clémence Birkin 35 PHW,https://mygemma.com/cdn/shop/files/110983-fv_200x200.jpg?v=1727882120,Excellent,"$16,500",110983,,13.0 x 10.0 x 7.0,Clochette;Lock;Key,2016,France,35,5,,Sauge,,Clemence,
8c06edcc-a59d-42ec-bda3-389139f27c4c,Unknown Brand,Blue Canvas Logo Embroidered Strap,https://mygemma.com/cdn/shop/files/129822-fv_200x200.jpg?v=1727694476,Excellent,$695,129822,"1,200",,None,2020,Italy,,,23,,,,
d9e353bb-a14f-48ba-bf09-605b58936884,Unknown Brand,Navy Canvas Logo Embroidered Strap,https://mygemma.com/cdn/shop/files/129610-fv_687773de-df12-4d2c-8af7-0d3f9d75d08a_200x200.jpg?v=1727936260,Very Good,$650,129610,"1,200",,Retail Tag,,Italy,,,32.50,Navy,,Canvas,
52206d54-7c82-491e-8c96-9cb4d53374d9,Hermès,Rouge H Fjord Birkin 35 PHW,https://mygemma.com/cdn/shop/files/123622-fv_c960a95a-42f2-406f-8912-745f253b9468_200x200.jpg?v=1727584001,Very Good,"$12,700",123622,,13.5 x 11.5 x 7.25,Clochette;Lock;Key,2009,France,35,4.50,,Rouge H,,Fjord,
37fdcd97-3838-40f5-8140-8fb8a2fe412f,Chanel,Navy Quilted Lambskin Small Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/129919-fv_200x200.jpg?v=1727927549,Good,"$3,950",129919,,9.0 x 5.5 x 2.5,None,2012,France,,,10-17,,,,
21988d14-bb88-453b-a988-103970cc5864,Hermès,Gold Vert Fizz Evercolor Bicolore Constance Slim Compact GHW,https://mygemma.com/cdn/shop/files/125394-fv_b141300f-f04e-45a6-817e-2c2c1d8f713a_200x200.jpg?v=1727920562,Pristine,"$4,000",125394,"2,675",5.0 x 4.25 x 1.0,Box;Dustbag;Pochette;Receipt;Felt Protector,2022,France,,,,,,Evercolor,
7b9b8958-0c01-4964-889f-420959d49439,Hermès,Vibrato & Parchemin Nepal Box Calf Birkin 35 GHW,https://mygemma.com/cdn/shop/files/117804-fv_10ce830d-eb68-4a45-a1c1-10cb27b55c5a_200x200.jpg?v=1727881109,Very Good,"$14,250",117804,,13.0 x 11.5 x 7.0,Clochette;Dustbag;Lock;Key,2001,France,35,4.5,,Parchemin,,Nepal Box Calf,
2f7a65ad-4dc3-46ac-9c98-53c923308db1,Bottega Veneta,Mustard Calfskin Mini Pouch,https://mygemma.com/cdn/shop/files/119210-fv_dea13475-ac93-4560-9088-b4f295a4717d_200x200.jpg?v=1727917659,Excellent,"$1,200",119210,"1,850",8.0 x 5.75 x 2.0,Dustbag;Authenticity Card,,Italy,Mini,,19,Mustard,,Calfskin,
4c185093-219b-4a32-baba-db18e02c68c7,Hermès,Sanguine Shiny Niloticus Crocodile Kelly Cut GHW,https://mygemma.com/cdn/shop/files/112666-fv_200x200.jpg?v=1727928159,Very Good,"$25,800",112666,,12.0 x 5.0 x 0.75,Box;Dustbag,2016,France,,,,Sanguine,,Niloticus Crocodile,
fe9d26a8-bd2c-4649-b582-b65862e2b4a7,Hermès,Rose Scheherazade Shiny Porosus Crocodile Birkin 35 PHW,https://mygemma.com/cdn/shop/files/111440-fv_200x200.jpg?v=1727886168,Very Good,"$48,400",111440,,13.0 x 10.0 x 7.0,Clochette;Dustbag;Lock;Key,2008,France,35,5.00,,Rose Scheherazade,,Porosus Croc,
0d8afd31-8f75-4f0d-8359-97d0d11eb223,Saint Laurent,Grey Grain De Poudre Medium Envelope In Mix Flap Bag,https://mygemma.com/cdn/shop/files/128218-fv_9f313820-832d-4265-833c-fe1f00812b4a_200x200.jpg?v=1727917478,Very Good,"$2,250",128218,"2,950",9.5 x 7.0 x 2.5,Dustbag,2018,Italy,Medium,,12-22,,,,
d7594ac3-a30a-4a92-bc3b-b35eebfd287d,Chanel,Tweed & Camel Quilted Aged Calfskin Medium Casual Style Hobo,https://mygemma.com/cdn/shop/files/111853-fv_200x200.jpg?v=1727954189,Very Good,"$2,050",111853,"4,500",9.0 x 14.0 x 5.5,None,2018-2019,Italy,Medium,,7-11,,,Aged Calfskin Leather & Tweed,
8aa61967-21da-47c7-8737-742474261672,Unknown Brand,Pink Calfskin Leather Circle Bag,https://mygemma.com/cdn/shop/files/111221-fv_200x200.jpg?v=1727952599,Pristine,$400,111221,"1,095",11.0 x 10.5 x 3.0,Dustbag,,Italy,,3.5,,,,,
10091043-7b77-43f2-bf96-4a5fe7efe273,Hermès,Bleu Orage Clémence Birkin 35 PHW,https://mygemma.com/cdn/shop/files/108992-fv_36d8e0c5-f0b8-40a9-91aa-7f1b5c85d1b0_200x200.jpg?v=1727917979,Very Good,"$17,000",108992,,13.5 x 10.0 x 7.0,Box;Clochette;Dustbag;Lock;Raincoat;Care Booklet;Key,2013,France,35,5.5,,Bleu Orage,,Clémence,
58af3a76-ca61-430e-8019-1525ee64e7db,Gucci,Beige Web Linen Foldable Tote,https://mygemma.com/cdn/shop/files/129126-fv_200x200.jpg?v=1727928059,Excellent,$650,129126,,16.5 x 13.0 x 6.5,Dustbag;Care Booklet;Retail Tag;Removable Straps,,Italy,,3.50,18.00,,,,
04837b59-d725-4210-8d26-4361db574ab4,Chanel,Vintage Black Caviar Vanity Case,https://mygemma.com/cdn/shop/files/119800-fv_200x200.jpg?v=1727954365,Very Good,"$1,220",119800,,6.0 x 6.0 x 5.0,None,2002-2003,France,,1.5,,,,Caviar,
6767bd7b-273e-45ae-9470-8b2aae532ab8,Chanel,Beige Chevron Leather City Evening Box Bag,https://mygemma.com/cdn/shop/files/129061-fv_200x200.jpg?v=1727920380,Very Good,"$3,750",129061,,7.5 x 5.0 x 1.5,Box,2018-2019,France,,,20,,,,
54535378-f731-4880-ada5-118193adef89,Chanel,Dark Pink Lambskin Medium Flap Bag,https://mygemma.com/cdn/shop/files/129039-fv_9cfadd24-438e-47b3-8b5c-cd3ce36ea81c_200x200.jpg?v=1727480719,Very Good,"$7,250",129039,"10,200",10.0 x 6.0 x 2.5,Box;Dustbag;Authenticity Card,2015-2016,France,Medium,,9-17,,,,
8d11d118-db7f-4f4f-bfc9-0c94f949d0e4,Chanel,CC Black Fur Chain Clutch,https://mygemma.com/cdn/shop/files/129017-fv_90148ff4-e945-44b9-baf6-ba42ba276f54_200x200.jpg?v=1727920361,Very Good,"$3,300",129017,,7.0 x 4.0 x 1.5,None,2016-2017,Italy,,,23,,,,
6a98ed0d-1ace-4c72-9a6e-685c1b5defa3,Hermès,Etoupe Swift Birkin 25 GHW,https://mygemma.com/cdn/shop/files/128835-fv_613c328e-e6c0-4cbb-aafb-705643e36be6_200x200.jpg?v=1727919701,Excellent,"$23,950",128835,,9.5 x 8.0 x 5.0,Box;Clochette;Dustbag;Lock;Receipt;Key,2016,France,25,3,,Etoupe,,Swift,
73e5bd35-e30b-4e7e-b8c7-edd8da3f9ae2,Hermès,Rare White Dalmatian Retourne Kelly 35 PHW,https://mygemma.com/cdn/shop/files/111224-fv_200x200.jpg?v=1727884350,Very Good,"$30,400",111224,,13.5 x 9.0 x 5.0,Clochette;Dustbag;Lock;Raincoat;Key;Removable Straps,2001,France,35,3.5,18,Dalmatian,,Buffalo leather,
29d37f75-5903-41c3-9c41-aa52b73fe938,Chanel,Black Quilted Caviar Jumbo Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/121585-fv_509457c3-543d-408e-84e5-61351cca3f06_200x200.jpg?v=1727919221,Very Good,"$6,950",121585,"11,000",12.5 x 8.0 x 3.5,Box;Dustbag;Care Booklet,2011,Italy,Jumbo Classic,13.00,23.00,,,Caviar,
d6dd7f2e-dbb5-4647-88f2-b1dc6f748a94,Chanel,Black Quilted Lambskin Jumbo Classic Double Flap,https://mygemma.com/cdn/shop/files/128668-fv_4f2b0ae3-44df-4765-ba57-d95666cb1b37_200x200.jpg?v=1727887786,Very Good,"$7,950",128668,"11,000",12.0 x 7.5 x 3.5,Box;Dustbag;Care Booklet,2018,Italy,Jumbo,,14-24,Black,,Lambskin,
43b7b030-8cc6-416e-931b-1115228731f0,Chanel,Black Caviar Jumbo Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/128682-fv_200x200.jpg?v=1727955493,Excellent,"$7,250",128682,"11,000",12.0 x 8.5 x 3.5,Box;Dustbag,2016-2017,Italy,Jumbo,13,24,,,Caviar,
b34631ab-f2dc-43ac-afbd-921e07cb58e2,Chanel,Red Quilted Lambskin CC Trendy Bowling Bag,https://mygemma.com/cdn/shop/files/128663-fv_200x200.jpg?v=1727926621,Very Good,"$3,950",128663,,10.0 x 7.0 x 6.0,Box;Dustbag;Gift Ribbon;Care Booklet;Authenticity Card,2016,Italy,,4,18,,,Lambskin,
eea848bd-9273-42be-9302-741bf23dd711,Bottega Veneta,Blaster Intrecciato Shearling Tote,https://mygemma.com/cdn/shop/files/118329-fv_200x200.jpg?v=1727880758,Excellent,"$3,300",118329,"4,500",14.0 x 19.0 x 4.0,Care Booklet,,Italy,,,9,Blaster,,,
f080c6bd-e4d9-462c-bb92-012a144cc350,Gucci,x The North Face Black & White Nylon Belt Bag,https://mygemma.com/cdn/shop/files/112166-fv_4ca34dac-ed30-4cbf-9106-0fcdb84ccfad_200x200.jpg?v=1727952522,Pristine,$980,112166,,11.0 x 6.0 x 1.5,None,2020-2021,Italy,,,12-22,,,Nylon,
f43ed5b4-aa48-428c-99c6-2cf55d97f4d3,Prada,White Leather Triangle Crossbody Bag,https://mygemma.com/cdn/shop/files/128615-fv_f04f816f-98e6-4fbb-8610-5948f8240bf9_200x200.jpg?v=1727924695,Very Good,"$1,950",128615,"2,500",9.5 x 6.0 x 4.75,Box;Dustbag;Gift Ribbon;Care Booklet;Removable Straps,2022,Italy,,,17-24,,7/D,,
e62afd2a-8b6f-478d-bf8a-f1a2ea2c6e13,Hermès,Fuchsia Lizard Classic Bearn Wallet PHW,https://mygemma.com/cdn/shop/files/122291-fv_332eb812-6ba9-4e82-b08c-be777a8d78e7_200x200.jpg?v=1727886610,Good,"$1,050",122291,,7.0 x 4.0 x 1.0,None,2007,France,,,,Fuchsia,,Lizard,
c1b99acf-04d0-4b49-8b6c-8b9578f49378,Chanel,Black Quilted Patent Leather Lipstick Case On Chain,https://mygemma.com/cdn/shop/files/118898-fv_200x200.jpg?v=1727952507,Pristine,"$1,450",118898,,1.5 x 3.75 x 1.5,Box;Dustbag;Gift Ribbon;Authenticity Card;Retail Tag,2020,Italy,,,18.00,,,,
ab1b53a0-d4d2-4412-8755-aab3b56d4192,Hermès,Orange Togo Retourne Kelly 32 GHW,https://mygemma.com/cdn/shop/files/118574-fv_200x200.jpg?v=1727885111,Very Good,"$13,500",118574,,12.5 x 8.5 x 5.0,Clochette;Key;Removable Straps,2014,France,32,3.50-17,,,,Togo,
6feaf7ad-23b1-4de2-8ac3-ef4749fa676a,Balenciaga,Crocodile-Embossed Leather Small Everyday Tote,https://mygemma.com/cdn/shop/files/118528-fv_200x200.jpg?v=1727882929,Very Good,$850,118528,,12.0 x 12.0 x 6.0,Dustbag;Care Booklet,,Italy,Small,,9,,,,
31371036-b4e9-4500-bb3a-ecb2172aec7d,Louis Vuitton,x Virgil Abloh PVC Prism Christopher Backpack,https://mygemma.com/cdn/shop/files/116043-fv_53381c25-87da-4854-ae84-2a7041f0f47e_200x200.jpg?v=1727952496,Very Good,"$3,950",116043,,15.5 x 20.0 x 4.5,Dustbag;Care Booklet;Key,2019,France,PM,1.5,20,,,,
9b85c920-a0ff-496b-94c4-08b9418217aa,Hermès,Raisin Togo Kelly Retourne 35 PHW,https://mygemma.com/cdn/shop/files/111993-fv_045b7cd7-ebad-4f06-b1d2-0371cbc3d74b_200x200.jpg?v=1727885041,Very Good,"$12,400",111993,,13.0 x 10.0 x 5.0,Clochette;Dustbag;Lock;Key;Removable Straps,2015,France,35,4,18,Raisin,,Togo,
23ce9a64-7412-4634-831b-9d85ee77f579,Hermès,HSS Anemone & Rouge Casaque Clémence Birkin 30 BPHW,https://mygemma.com/cdn/shop/files/111414-fv_200x200.jpg?v=1727919654,Very Good,"$22,000",111414,,12.0 x 9.0 x 6.25,Clochette;Lock;Care Booklet;Key,2013,France,30,4,,Anemone & Rouge Casaque,,Clémence,
f469c70e-3f03-46ff-9fbf-f9a99c64eb65,Hermès,Limited Edition Naturel Barénia & Osier Picnic Garden Party,https://mygemma.com/cdn/shop/files/110839-fv_68209b21-beb1-4ecb-bc89-3625e908fad3_200x200.jpg?v=1727884331,Very Good,"$19,500",110839,,14.0 x 9.0 x 7.0,Box;Dustbag;Raincoat;Care Booklet,2012,France,,6,,,,Wicker and Barenia leather,
3a326c0f-ef8c-482f-8db1-251546a5def1,Hermès,Bleu Électrique Shiny Porosus Crocodile Sellier Kelly 32 GHW,https://mygemma.com/cdn/shop/files/110781-fv_f0b8394b-f739-48ac-a4a3-065cb9885d79_200x200.jpg?v=1727886713,Very Good,"$67,000",110781,,12.5 x 9.0 x 4.5,Box;Clochette;Dustbag;Lock;Raincoat;Key,2015,France,32,3,32,Bleu Electrique,,Porosus Crocodile,
69d2dc45-0e95-4a91-8e9c-947541ada748,Hermès,Havane Matte Niloticus Crocodile Birkin 30 PHW,https://mygemma.com/cdn/shop/files/110778-fv_200x200.jpg?v=1727884315,Very Good,"$61,800",110778,,11.5 x 8.5 x 6.0,Box;Clochette;Dustbag;Lock;Raincoat;Key,2011,France,30,4.5,,Havane,,Matte Nilo Croc,
a6e419c2-eef4-4a25-977f-86aa460f7501,Hermès,Orange & Red Toile 2-in-1 Herbag with Ébène Vache Hunter Leather,https://mygemma.com/cdn/shop/files/110536-fv_200x200.jpg?v=1727885000,Good,"$1,650",110536,,11.0 x 12.0 x 5.0,Box;Dustbag;Other;Care Booklet,2004,France,,3,,Ébène,,Toile,
f232ee6e-e04b-4359-a62b-d216e33cdb78,Chanel,21K Glitter Caviar Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/128455-fv_5e75465a-3c78-4160-8369-dfb76a1ecf07_200x200.jpg?v=1727482898,Good,"$7,850",128455,"8,800",10.0 x 6.5 x 2.5,Box;Dustbag;Gift Ribbon;Care Booklet;Cloth,2022,France,Medium,,10-17,,,Caviar,
87fdefe9-f610-4caa-904a-5a8f3bfacfd1,Chanel,Red Quilted Lambskin Medium Classic Double Flap Bag,https://mygemma.com/cdn/shop/files/128365-fv_2b16670f-cb83-4cf3-b3a0-692e0a18d901_200x200.jpg?v=1727922532,Very Good,"$7,500",128365,"10,200",10.0 x 6.5 x 2.5,Box;Authenticity Card,2012-2013,France,Medium,,10-17,,,Lambskin,
39942514-887d-4b09-981f-5633ef5ae78f,Chanel,Purple Quilted Caviar Easy Flap Bag,https://mygemma.com/cdn/shop/files/119571-fv_200x200.jpg?v=1727954272,Good,"$2,250",119571,,10.5 x 6.0 x 2.0,None,2012,Italy,,10,18.5,,,Caviar Leather,
a661aefb-815a-43e2-a81d-96ad2c7e586c,Hermès,Bleu Hydra Clémence Birkin 25 GHW,https://mygemma.com/cdn/shop/files/121359-fv_5c7f93f5-6a8e-40ee-b1c3-46b5c9ad637a_200x200.jpg?v=1727920510,Excellent,"$22,000",121359,,10.0 x 7.0 x 5.0,Box;Clochette;Lock;Key,2018,France,25,3.5,,Bleu Hydra,,Clémence,
08b0f7e8-3513-4d8b-8206-b4b8ac74986d,Hermès,Limited Edition Bleu Nuit & Violet Clémence Cosmos Haut à Courroies 50 BP,https://mygemma.com/cdn/shop/files/119851-fv_5d0f7d99-5bfb-4428-b44d-b03106cdaa63_200x200.jpg?v=1727919685,Pristine,"$51,500",119851,,20.0 x 17.0 x 10.0,Box;Clochette;Dustbag;Lock;Care Booklet;Key;Felt Protector,2020,France,50,5,,Bleu Nuit and Violet,,Clémence,
0af5ed11-b96a-465b-ae19-d2c6f92c1027,Hermès,Bleu Zanzibar Togo Birkin 25 PHW,https://mygemma.com/cdn/shop/files/119773-fv_200x200.jpg?v=1727886778,Pristine,"$28,800",119773,,9.5 x 8.0 x 5.0,Box;Clochette;Dustbag;Lock;Raincoat;Receipt;Gift Ribbon;Care Booklet;Key;Felt Protector,2017,France,25,3.5,,Bleu Zanzibar,,Togo,
12c2d03c-7d51-4a61-ba30-78b8787c01fc,Bottega Veneta,Dark Brown Leather V Woven Drawstring Tote Bag,https://mygemma.com/cdn/shop/files/118614-fv_5f66d265-3957-4a10-b2af-f87aeaf302c2_200x200.jpg?v=1727882195,Excellent,"$2,200",118614,"3,700",16.0 x 11.5 x 6.5,Dustbag;Care Booklet,,Italy,,2.5,,Dark Brown,,,
8c2171c2-c874-4a5b-9830-8f00113def8f,Bottega Veneta,Black Intrecciato Calfskin Cassette Bag,https://mygemma.com/cdn/shop/files/118348-fv_200x200.jpg?v=1727880669,Very Good,"$1,650",118348,"2,350",8.75 x 6.5 x 2.0,Dustbag;Care Booklet,,Italy,,,21,,,,
47ed4e66-fe76-4554-a0a5-413902261b63,Bottega Veneta,Almond Calfskin Leather Medium Point Bag,https://mygemma.com/cdn/shop/files/113922-fv_d5bdb9e7-497b-425a-b41c-c46e9e7b1d6c_200x200.jpg?v=1727880632,Pristine,"$1,650",113922,"3,200",12.6 x 10.5 x 4.75,None,,Italy,Medium,2.75,15-18.5,Almond,,,
cc83b272-47ab-4c7e-9a1d-bd654bd2c8a6,Hermès,NIB Hermès Rose Mexico Shiny Porosus Crocodile Birkin 30 PHW,https://mygemma.com/cdn/shop/files/111726-fv_14900eb5-1876-4e14-8b86-28820200eba2_200x200.jpg?v=1727880612,Pristine,"$87,600",111726,,12.0 x 9.0 x 6.25,Box;Clochette;Dustbag;Lock;Receipt;Gift Ribbon;Care Booklet;Key;Felt Protector;CITES,2020,France,30,5,,Rose Mexico,,Porosus Crocodile,
4022f761-8b71-42fc-90f0-5c68377e0841,Chanel,Coral Ombre Quilted 2.55 Reissue 225 Flap,https://mygemma.com/cdn/shop/files/127857-fv_200x200.jpg?v=1727955428,Excellent,"$4,400",Z127857,,10.0 x 6.0 x 3.0,Dustbag;Care Booklet;Authenticity Card,2019,France,,,11-20,,,,
62df0cd5-d8d5-41e0-a198-c9455b033850,Chanel,Beige Quilted Lambskin Mini Square Classic Flap Bag,https://mygemma.com/cdn/shop/files/127695-fv_200x200.jpg?v=1727695763,Very Good,"$4,850",127695,,6.5 x 5.1 x 3.0,Box;Dustbag;Authenticity Card,2015-2016,Italy,Mini Square,,20.5,,,Lambskin,
03e815f4-7fb9-455c-80bd-86d7277d6c61,Chanel,Black Quilted Lambskin Heart Zipped Arm Coin Purse,https://mygemma.com/cdn/shop/files/122274-fv_200x200.jpg?v=1727926564,Excellent,"$2,600",122274,"1,925",3.4 x 3.4 x 1.5,Box;Dustbag;Gift Ribbon;Care Booklet;Authenticity Card;Retail Tag,2021,Italy,,2.00,,,,,
f942828b-3e6c-4108-8f69-a591ec347d36,Chanel,White Aged Calfskin Quilted 2.55 Reissue 227 Flap,https://mygemma.com/cdn/shop/files/119665-fv_200x200.jpg?v=1727954412,Good,"$3,650",119665,,12.0 x 7.5 x 3.75,Dustbag;Care Booklet,2005,France,,9-17,,,,,
